u,v
637.316,1810.16
-637.316,-1810.16
337.101,1351.99
-337.101,-1351.99
-518.53,157.245
518.53,-157.245
-567.038,256.892
567.038,-256.892
5.01758,6.72324
-5.01758,-6.72324
10.0352,13.4465
-10.0352,-13.4465
15.0463,20.1611
-15.0463,-20.1611
20.0639,26.8843
-20.0639,-26.8843
25.0816,33.6075
-25.0816,-33.6075
30.0927,40.3221
-30.0927,-40.3221
35.1104,47.0454
-35.1104,-47.0454
40.128,53.7686
-40.128,-53.7686
45.1457,60.4918
-45.1457,-60.4918
50.1569,67.2064
-50.1569,-67.2064
55.1746,73.9296
-55.1746,-73.9296
60.1923,80.6527
-60.1923,-80.6527
65.2035,87.3673
-65.2035,-87.3673
70.2212,94.0905
-70.2212,-94.0905
75.2389,100.814
-75.2389,-100.814
80.2502,107.528
-80.2502,-107.528
85.2679,114.251
-85.2679,-114.251
90.2857,120.975
-90.2857,-120.975
95.297,127.689
-95.297,-127.689
100.315,134.412
-100.315,-134.412
105.332,141.135
-105.332,-141.135
110.344,147.85
-110.344,-147.85
115.362,154.573
-115.362,-154.573
120.379,161.296
-120.379,-161.296
125.391,168.011
-125.391,-168.011
130.409,174.734
-130.409,-174.734
135.426,181.457
-135.426,-181.457
140.438,188.171
-140.438,-188.171
-262.458,-529.433
262.458,529.433
173.728,-271.719
-173.728,271.719
671.661,390.903
-671.661,-390.903
929.698,739.96
-929.698,-739.96
1028.37,874.687
-1028.37,-874.687
1121.57,996.348
-1121.57,-996.348
1050.83,1106.48
-1050.83,-1106.48
935.507,1293.47
-935.507,-1293.47
877.695,1392.74
-877.695,-1392.74
830.066,1464.22
-830.066,-1464.22
747.373,1608.19
-747.373,-1608.19
632.305,1803.45
-632.305,-1803.45
332.09,1345.28
-332.09,-1345.28
-523.541,150.53
523.541,-150.53
-572.05,250.178
572.05,-250.178
5.01759,6.72324
-5.01759,-6.72324
10.0288,13.4379
-10.0288,-13.4379
15.0464,20.1611
-15.0464,-20.1611
20.064,26.8843
-20.064,-26.8843
25.0752,33.5989
-25.0752,-33.5989
30.0928,40.3221
-30.0928,-40.3221
35.1104,47.0453
-35.1104,-47.0453
40.1281,53.7685
-40.1281,-53.7685
45.1393,60.4831
-45.1393,-60.4831
50.157,67.2063
-50.157,-67.2063
55.1747,73.9295
-55.1747,-73.9295
60.1859,80.6441
-60.1859,-80.6441
65.2036,87.3672
-65.2036,-87.3672
70.2213,94.0904
-70.2213,-94.0904
75.2326,100.805
-75.2326,-100.805
80.2503,107.528
-80.2503,-107.528
85.2681,114.251
-85.2681,-114.251
90.2794,120.966
-90.2794,-120.966
95.2971,127.689
-95.2971,-127.689
100.315,134.412
-100.315,-134.412
105.326,141.127
-105.326,-141.127
110.344,147.85
-110.344,-147.85
115.362,154.573
-115.362,-154.573
120.373,161.287
-120.373,-161.287
125.391,168.011
-125.391,-168.011
130.409,174.734
-130.409,-174.734
135.42,181.448
-135.42,-181.448
-267.476,-536.156
267.476,536.156
168.711,-278.442
-168.711,278.442
666.644,384.18
-666.644,-384.18
924.68,733.237
-924.68,-733.237
1023.35,867.964
-1023.35,-867.964
1116.55,989.625
-1116.55,-989.625
1045.82,1099.75
-1045.82,-1099.75
930.489,1286.75
-930.489,-1286.75
872.677,1386.02
-872.677,-1386.02
825.048,1457.5
-825.048,-1457.5
742.355,1601.46
-742.355,-1601.46
627.288,1796.72
-627.288,-1796.72
327.072,1338.55
-327.072,-1338.55
-528.559,143.807
528.559,-143.807
-577.067,243.455
577.067,-243.455
5.01116,6.71461
-5.01116,-6.71461
10.0288,13.4378
-10.0288,-13.4378
15.0464,20.1611
-15.0464,-20.1611
20.0576,26.8757
-20.0576,-26.8757
25.0752,33.5989
-25.0752,-33.5989
30.0929,40.3221
-30.0929,-40.3221
35.1105,47.0453
-35.1105,-47.0453
40.1217,53.7599
-40.1217,-53.7599
45.1394,60.4831
-45.1394,-60.4831
50.1571,67.2063
-50.1571,-67.2063
55.1683,73.9208
-55.1683,-73.9208
60.186,80.644
-60.186,-80.644
65.2037,87.3672
-65.2037,-87.3672
70.215,94.0817
-70.215,-94.0817
75.2328,100.805
-75.2328,-100.805
80.2505,107.528
-80.2505,-107.528
85.2618,114.243
-85.2618,-114.243
90.2795,120.966
-90.2795,-120.966
95.2973,127.689
-95.2973,-127.689
100.309,134.403
-100.309,-134.403
105.326,141.127
-105.326,-141.127
110.344,147.85
-110.344,-147.85
115.356,154.564
-115.356,-154.564
120.373,161.287
-120.373,-161.287
125.391,168.01
-125.391,-168.01
130.403,174.725
-130.403,-174.725
-272.493,-542.88
272.493,542.88
163.693,-285.165
-163.693,285.165
661.626,377.456
-661.626,-377.456
919.663,726.514
-919.663,-726.514
1018.34,861.241
-1018.34,-861.241
1111.53,982.901
-1111.53,-982.901
1040.8,1093.03
-1040.8,-1093.03
925.472,1280.03
-925.472,-1280.03
867.659,1379.29
-867.659,-1379.29
820.031,1450.78
-820.031,-1450.78
737.337,1594.74
-737.337,-1594.74
622.27,1790
-622.27,-1790
322.055,1331.83
-322.055,-1331.83
-533.576,137.084
533.576,-137.084
-582.085,236.731
582.085,-236.731
5.01761,6.72323
-5.01761,-6.72323
10.0352,13.4465
-10.0352,-13.4465
15.0464,20.1611
-15.0464,-20.1611
20.064,26.8843
-20.064,-26.8843
25.0817,33.6075
-25.0817,-33.6075
30.0993,40.3307
-30.0993,-40.3307
35.1106,47.0453
-35.1106,-47.0453
40.1282,53.7685
-40.1282,-53.7685
45.1459,60.4916
-45.1459,-60.4916
50.1572,67.2062
-50.1572,-67.2062
55.1749,73.9294
-55.1749,-73.9294
60.1926,80.6526
-60.1926,-80.6526
65.2039,87.3671
-65.2039,-87.3671
70.2216,94.0903
-70.2216,-94.0903
75.2393,100.813
-75.2393,-100.813
80.2506,107.528
-80.2506,-107.528
85.2684,114.251
-85.2684,-114.251
90.2861,120.974
-90.2861,-120.974
95.2975,127.689
-95.2975,-127.689
100.315,134.412
-100.315,-134.412
105.333,141.135
-105.333,-141.135
110.344,147.85
-110.344,-147.85
115.362,154.573
-115.362,-154.573
120.38,161.296
-120.38,-161.296
125.391,168.01
-125.391,-168.01
-277.505,-549.594
277.505,549.594
158.682,-291.88
-158.682,291.88
656.615,370.742
-656.615,-370.742
914.652,719.799
-914.652,-719.799
1013.33,854.526
-1013.33,-854.526
1106.52,976.187
-1106.52,-976.187
1035.79,1086.32
-1035.79,-1086.32
920.46,1273.31
-920.46,-1273.31
862.648,1372.58
-862.648,-1372.58
815.02,1444.06
-815.02,-1444.06
732.326,1588.02
-732.326,-1588.02
617.259,1783.29
-617.259,-1783.29
317.043,1325.12
-317.043,-1325.12
-538.588,130.369
538.588,-130.369
-587.096,230.017
587.096,-230.017
5.01762,6.72322
-5.01762,-6.72322
10.0288,13.4378
-10.0288,-13.4378
15.0464,20.161
-15.0464,-20.161
20.0641,26.8842
-20.0641,-26.8842
25.0817,33.6075
-25.0817,-33.6075
30.093,40.322
-30.093,-40.322
35.1106,47.0452
-35.1106,-47.0452
40.1283,53.7684
-40.1283,-53.7684
45.1396,60.483
-45.1396,-60.483
50.1573,67.2062
-50.1573,-67.2062
55.175,73.9293
-55.175,-73.9293
60.1863,80.6439
-60.1863,-80.6439
65.204,87.3671
-65.204,-87.3671
70.2217,94.0902
-70.2217,-94.0902
75.233,100.805
-75.233,-100.805
80.2508,107.528
-80.2508,-107.528
85.2685,114.251
-85.2685,-114.251
90.2799,120.966
-90.2799,-120.966
95.2977,127.689
-95.2977,-127.689
100.315,134.412
-100.315,-134.412
105.327,141.126
-105.327,-141.126
110.345,147.849
-110.345,-147.849
115.362,154.573
-115.362,-154.573
120.374,161.287
-120.374,-161.287
-282.522,-556.318
282.522,556.318
153.664,-298.603
-153.664,298.603
651.597,364.019
-651.597,-364.019
909.634,713.076
-909.634,-713.076
1008.31,847.803
-1008.31,-847.803
1101.5,969.463
-1101.5,-969.463
1030.77,1079.59
-1030.77,-1079.59
915.443,1266.59
-915.443,-1266.59
857.631,1365.86
-857.631,-1365.86
810.002,1437.34
-810.002,-1437.34
727.309,1581.3
-727.309,-1581.3
612.241,1776.56
-612.241,-1776.56
312.026,1318.39
-312.026,-1318.39
-543.605,123.646
543.605,-123.646
-592.113,223.293
592.113,-223.293
5.01119,6.7146
-5.01119,-6.7146
10.0288,13.4378
-10.0288,-13.4378
15.0465,20.161
-15.0465,-20.161
20.0641,26.8842
-20.0641,-26.8842
25.0753,33.5988
-25.0753,-33.5988
30.093,40.322
-30.093,-40.322
35.1107,47.0452
-35.1107,-47.0452
40.122,53.7598
-40.122,-53.7598
45.1397,60.4829
-45.1397,-60.4829
50.1574,67.2061
-50.1574,-67.2061
55.1686,73.9207
-55.1686,-73.9207
60.1864,80.6438
-60.1864,-80.6438
65.2041,87.367
-65.2041,-87.367
70.2154,94.0815
-70.2154,-94.0815
75.2332,100.805
-75.2332,-100.805
80.2509,107.528
-80.2509,-107.528
85.2623,114.242
-85.2623,-114.242
90.28,120.966
-90.28,-120.966
95.2978,127.689
-95.2978,-127.689
100.309,134.403
-100.309,-134.403
105.327,141.126
-105.327,-141.126
110.345,147.849
-110.345,-147.849
115.356,154.564
-115.356,-154.564
-287.54,-563.041
287.54,563.041
148.647,-305.326
-148.647,305.326
646.58,357.295
-646.58,-357.295
904.616,706.353
-904.616,-706.353
1003.29,841.08
-1003.29,-841.08
1096.48,962.74
-1096.48,-962.74
1025.75,1072.87
-1025.75,-1072.87
910.425,1259.87
-910.425,-1259.87
852.613,1359.13
-852.613,-1359.13
804.984,1430.62
-804.984,-1430.62
722.291,1574.58
-722.291,-1574.58
607.224,1769.84
-607.224,-1769.84
307.008,1311.67
-307.008,-1311.67
-548.623,116.923
548.623,-116.923
-597.131,216.57
597.131,-216.57
5.01763,6.72321
-5.01763,-6.72321
10.0353,13.4464
-10.0353,-13.4464
15.0529,20.1696
-15.0529,-20.1696
20.0642,26.8842
-20.0642,-26.8842
25.0818,33.6074
-25.0818,-33.6074
30.0995,40.3306
-30.0995,-40.3306
35.1108,47.0452
-35.1108,-47.0452
40.1285,53.7683
-40.1285,-53.7683
45.1462,60.4915
-45.1462,-60.4915
50.1574,67.2061
-50.1574,-67.2061
55.1752,73.9292
-55.1752,-73.9292
60.1929,80.6524
-60.1929,-80.6524
65.2042,87.3669
-65.2042,-87.3669
70.222,94.0901
-70.222,-94.0901
75.2397,100.813
-75.2397,-100.813
80.2511,107.528
-80.2511,-107.528
85.2688,114.251
-85.2688,-114.251
90.2866,120.974
-90.2866,-120.974
95.298,127.689
-95.298,-127.689
100.316,134.412
-100.316,-134.412
105.334,141.135
-105.334,-141.135
110.345,147.849
-110.345,-147.849
-292.551,-569.755
292.551,569.755
143.636,-312.041
-143.636,312.041
641.569,350.581
-641.569,-350.581
899.605,699.638
-899.605,-699.638
998.279,834.365
-998.279,-834.365
1091.47,956.026
-1091.47,-956.026
1020.74,1066.15
-1020.74,-1066.15
905.414,1253.15
-905.414,-1253.15
847.602,1352.42
-847.602,-1352.42
799.973,1423.9
-799.973,-1423.9
717.28,1567.86
-717.28,-1567.86
602.213,1763.12
-602.213,-1763.12
301.997,1304.96
-301.997,-1304.96
-553.634,110.208
553.634,-110.208
-602.142,209.856
602.142,-209.856
5.01764,6.72321
-5.01764,-6.72321
10.0353,13.4464
-10.0353,-13.4464
15.0465,20.161
-15.0465,-20.161
20.0642,26.8842
-20.0642,-26.8842
25.0819,33.6074
-25.0819,-33.6074
30.0931,40.3219
-30.0931,-40.3219
35.1108,47.0451
-35.1108,-47.0451
40.1285,53.7683
-40.1285,-53.7683
45.1398,60.4829
-45.1398,-60.4829
50.1575,67.206
-50.1575,-67.206
55.1753,73.9292
-55.1753,-73.9292
60.1866,80.6437
-60.1866,-80.6437
65.2043,87.3669
-65.2043,-87.3669
70.2221,94.09
-70.2221,-94.09
75.2334,100.805
-75.2334,-100.805
80.2512,107.528
-80.2512,-107.528
85.269,114.251
-85.269,-114.251
90.2804,120.965
-90.2804,-120.965
95.2982,127.688
-95.2982,-127.688
100.316,134.412
-100.316,-134.412
105.327,141.126
-105.327,-141.126
-297.569,-576.479
297.569,576.479
138.618,-318.764
-138.618,318.764
636.551,343.857
-636.551,-343.857
894.588,692.915
-894.588,-692.915
993.261,827.642
-993.261,-827.642
1086.46,949.302
-1086.46,-949.302
1015.72,1059.43
-1015.72,-1059.43
900.396,1246.43
-900.396,-1246.43
842.584,1345.69
-842.584,-1345.69
794.956,1417.18
-794.956,-1417.18
712.262,1561.14
-712.262,-1561.14
597.195,1756.4
-597.195,-1756.4
296.979,1298.23
-296.979,-1298.23
-558.652,103.485
558.652,-103.485
-607.16,203.132
607.16,-203.132
5.01765,6.7232
-5.01765,-6.7232
10.0289,13.4378
-10.0289,-13.4378
15.0466,20.161
-15.0466,-20.161
20.0642,26.8842
-20.0642,-26.8842
25.0755,33.5987
-25.0755,-33.5987
30.0932,40.3219
-30.0932,-40.3219
35.1109,47.0451
-35.1109,-47.0451
40.1222,53.7596
-40.1222,-53.7596
45.1399,60.4828
-45.1399,-60.4828
50.1576,67.206
-50.1576,-67.206
55.1689,73.9205
-55.1689,-73.9205
60.1867,80.6437
-60.1867,-80.6437
65.2045,87.3668
-65.2045,-87.3668
70.2158,94.0813
-70.2158,-94.0813
75.2336,100.804
-75.2336,-100.804
80.2514,107.528
-80.2514,-107.528
85.2627,114.242
-85.2627,-114.242
90.2805,120.965
-90.2805,-120.965
95.2983,127.688
-95.2983,-127.688
100.31,134.403
-100.31,-134.403
-302.586,-583.202
302.586,583.202
133.6,-325.487
-133.6,325.487
631.533,337.134
-631.533,-337.134
889.57,686.192
-889.57,-686.192
988.243,820.919
-988.243,-820.919
1081.44,942.579
-1081.44,-942.579
1010.71,1052.71
-1010.71,-1052.71
895.379,1239.71
-895.379,-1239.71
837.566,1338.97
-837.566,-1338.97
789.938,1410.46
-789.938,-1410.46
707.245,1554.42
-707.245,-1554.42
592.177,1749.68
-592.177,-1749.68
291.962,1291.51
-291.962,-1291.51
-563.669,96.7617
563.669,-96.7617
-612.178,196.409
612.178,-196.409
5.01123,6.71458
-5.01123,-6.71458
10.0289,13.4378
-10.0289,-13.4378
15.0466,20.161
-15.0466,-20.161
20.0578,26.8755
-20.0578,-26.8755
25.0755,33.5987
-25.0755,-33.5987
30.0932,40.3219
-30.0932,-40.3219
35.1045,47.0364
-35.1045,-47.0364
40.1222,53.7596
-40.1222,-53.7596
45.14,60.4828
-45.14,-60.4828
50.1513,67.1973
-50.1513,-67.1973
55.169,73.9205
-55.169,-73.9205
60.1868,80.6436
-60.1868,-80.6436
65.1981,87.3581
-65.1981,-87.3581
70.2159,94.0813
-70.2159,-94.0813
75.2337,100.804
-75.2337,-100.804
80.2451,107.519
-80.2451,-107.519
85.2629,114.242
-85.2629,-114.242
90.2807,120.965
-90.2807,-120.965
95.2921,127.68
-95.2921,-127.68
-307.604,-589.925
307.604,589.925
128.583,-332.21
-128.583,332.21
626.516,330.411
-626.516,-330.411
884.552,679.469
-884.552,-679.469
983.226,814.195
-983.226,-814.195
1076.42,935.856
-1076.42,-935.856
1005.69,1045.98
-1005.69,-1045.98
890.361,1232.98
-890.361,-1232.98
832.549,1332.25
-832.549,-1332.25
784.92,1403.73
-784.92,-1403.73
702.227,1547.69
-702.227,-1547.69
587.16,1742.96
-587.16,-1742.96
286.944,1284.79
-286.944,-1284.79
-568.687,90.0385
568.687,-90.0385
-617.195,189.686
617.195,-189.686
5.01767,6.7232
-5.01767,-6.7232
10.0353,13.4464
-10.0353,-13.4464
15.0466,20.161
-15.0466,-20.161
20.0643,26.8841
-20.0643,-26.8841
25.082,33.6073
-25.082,-33.6073
30.0933,40.3219
-30.0933,-40.3219
35.111,47.045
-35.111,-47.045
40.1287,53.7682
-40.1287,-53.7682
45.1401,60.4827
-45.1401,-60.4827
50.1578,67.2059
-50.1578,-67.2059
55.1756,73.929
-55.1756,-73.929
60.1869,80.6436
-60.1869,-80.6436
65.2047,87.3667
-65.2047,-87.3667
70.2225,94.0898
-70.2225,-94.0898
75.2338,100.804
-75.2338,-100.804
80.2516,107.527
-80.2516,-107.527
85.2695,114.251
-85.2695,-114.251
90.2808,120.965
-90.2808,-120.965
-312.615,-596.64
312.615,596.64
123.571,-338.925
-123.571,338.925
621.504,323.696
-621.504,-323.696
879.541,672.754
-879.541,-672.754
978.215,807.481
-978.215,-807.481
1071.41,929.141
-1071.41,-929.141
1000.68,1039.27
-1000.68,-1039.27
885.35,1226.27
-885.35,-1226.27
827.538,1325.53
-827.538,-1325.53
779.909,1397.02
-779.909,-1397.02
697.216,1540.98
-697.216,-1540.98
582.148,1736.24
-582.148,-1736.24
281.933,1278.07
-281.933,-1278.07
-573.698,83.3239
573.698,-83.3239
-622.206,182.971
622.206,-182.971
5.01768,6.72319
-5.01768,-6.72319
10.0289,13.4378
-10.0289,-13.4378
15.0466,20.1609
-15.0466,-20.1609
20.0643,26.8841
-20.0643,-26.8841
25.0756,33.5987
-25.0756,-33.5987
30.0933,40.3218
-30.0933,-40.3218
35.1111,47.045
-35.1111,-47.045
40.1224,53.7595
-40.1224,-53.7595
45.1401,60.4827
-45.1401,-60.4827
50.1579,67.2058
-50.1579,-67.2058
55.1692,73.9204
-55.1692,-73.9204
60.187,80.6435
-60.187,-80.6435
65.2048,87.3666
-65.2048,-87.3666
70.2162,94.0811
-70.2162,-94.0811
75.234,100.804
-75.234,-100.804
80.2518,107.527
-80.2518,-107.527
85.2632,114.242
-85.2632,-114.242
-317.633,-603.363
317.633,603.363
118.554,-345.648
-118.554,345.648
616.487,316.973
-616.487,-316.973
874.523,666.031
-874.523,-666.031
973.197,800.758
-973.197,-800.758
1066.39,922.418
-1066.39,-922.418
995.66,1032.55
-995.66,-1032.55
880.332,1219.55
-880.332,-1219.55
822.52,1318.81
-822.52,-1318.81
774.891,1390.29
-774.891,-1390.29
692.198,1534.26
-692.198,-1534.26
577.131,1729.52
-577.131,-1729.52
276.915,1271.35
-276.915,-1271.35
-578.716,76.6007
578.716,-76.6007
-627.224,176.248
627.224,-176.248
5.01126,6.71457
-5.01126,-6.71457
10.029,13.4377
-10.029,-13.4377
15.0467,20.1609
-15.0467,-20.1609
20.0579,26.8755
-20.0579,-26.8755
25.0757,33.5986
-25.0757,-33.5986
30.0934,40.3218
-30.0934,-40.3218
35.1047,47.0363
-35.1047,-47.0363
40.1225,53.7595
-40.1225,-53.7595
45.1402,60.4826
-45.1402,-60.4826
50.1516,67.1972
-50.1516,-67.1972
55.1693,73.9203
-55.1693,-73.9203
60.1871,80.6434
-60.1871,-80.6434
65.1985,87.358
-65.1985,-87.358
70.2163,94.0811
-70.2163,-94.0811
75.2341,100.804
-75.2341,-100.804
80.2455,107.519
-80.2455,-107.519
-322.65,-610.086
322.65,610.086
113.536,-352.371
-113.536,352.371
611.469,310.25
-611.469,-310.25
869.506,659.308
-869.506,-659.308
968.179,794.034
-968.179,-794.034
1061.37,915.695
-1061.37,-915.695
990.642,1025.82
-990.642,-1025.82
875.315,1212.82
-875.315,-1212.82
817.502,1312.09
-817.502,-1312.09
769.874,1383.57
-769.874,-1383.57
687.18,1527.53
-687.18,-1527.53
572.113,1722.79
-572.113,-1722.79
271.898,1264.63
-271.898,-1264.63
-583.734,69.8776
583.734,-69.8776
-632.242,169.525
632.242,-169.525
5.0177,6.72318
-5.0177,-6.72318
10.0354,13.4464
-10.0354,-13.4464
15.0467,20.1609
-15.0467,-20.1609
20.0644,26.8841
-20.0644,-26.8841
25.0821,33.6072
-25.0821,-33.6072
30.0935,40.3218
-30.0935,-40.3218
35.1112,47.0449
-35.1112,-47.0449
40.129,53.7681
-40.129,-53.7681
45.1403,60.4826
-45.1403,-60.4826
50.1581,67.2057
-50.1581,-67.2057
55.1759,73.9289
-55.1759,-73.9289
60.1872,80.6434
-60.1872,-80.6434
65.205,87.3665
-65.205,-87.3665
70.2229,94.0896
-70.2229,-94.0896
75.2342,100.804
-75.2342,-100.804
-327.662,-616.801
327.662,616.801
108.525,-359.086
-108.525,359.086
606.458,303.536
-606.458,-303.536
864.494,652.593
-864.494,-652.593
963.168,787.32
-963.168,-787.32
1056.36,908.98
-1056.36,-908.98
985.631,1019.11
-985.631,-1019.11
870.303,1206.11
-870.303,-1206.11
812.491,1305.37
-812.491,-1305.37
764.863,1376.86
-764.863,-1376.86
682.169,1520.82
-682.169,-1520.82
567.102,1716.08
-567.102,-1716.08
266.886,1257.91
-266.886,-1257.91
-588.745,63.163
588.745,-63.163
-637.253,162.81
637.253,-162.81
5.01771,6.72318
-5.01771,-6.72318
10.029,13.4377
-10.029,-13.4377
15.0467,20.1609
-15.0467,-20.1609
20.0644,26.8841
-20.0644,-26.8841
25.0758,33.5986
-25.0758,-33.5986
30.0935,40.3217
-30.0935,-40.3217
35.1113,47.0449
-35.1113,-47.0449
40.1226,53.7594
-40.1226,-53.7594
45.1404,60.4826
-45.1404,-60.4826
50.1582,67.2057
-50.1582,-67.2057
55.1695,73.9202
-55.1695,-73.9202
60.1873,80.6433
-60.1873,-80.6433
65.2052,87.3664
-65.2052,-87.3664
70.2165,94.0809
-70.2165,-94.0809
-332.679,-623.524
332.679,623.524
103.507,-365.809
-103.507,365.809
601.44,296.812
-601.44,-296.812
859.477,645.87
-859.477,-645.87
958.15,780.597
-958.15,-780.597
1051.35,902.257
-1051.35,-902.257
980.613,1012.39
-980.613,-1012.39
865.286,1199.38
-865.286,-1199.38
807.473,1298.65
-807.473,-1298.65
759.845,1370.13
-759.845,-1370.13
677.151,1514.09
-677.151,-1514.09
562.084,1709.36
-562.084,-1709.36
261.869,1251.19
-261.869,-1251.19
-593.762,56.4398
593.762,-56.4398
-642.271,156.087
642.271,-156.087
5.01128,6.71455
-5.01128,-6.71455
10.029,13.4377
-10.029,-13.4377
15.0467,20.1609
-15.0467,-20.1609
20.058,26.8754
-20.058,-26.8754
25.0758,33.5986
-25.0758,-33.5986
30.0936,40.3217
-30.0936,-40.3217
35.1049,47.0362
-35.1049,-47.0362
40.1227,53.7594
-40.1227,-53.7594
45.1405,60.4825
-45.1405,-60.4825
50.1518,67.197
-50.1518,-67.197
55.1696,73.9202
-55.1696,-73.9202
60.1874,80.6433
-60.1874,-80.6433
65.1988,87.3578
-65.1988,-87.3578
-337.697,-630.247
337.697,630.247
98.4895,-372.532
-98.4895,372.532
596.422,290.089
-596.422,-290.089
854.459,639.147
-854.459,-639.147
953.133,773.874
-953.133,-773.874
1046.33,895.534
-1046.33,-895.534
975.595,1005.66
-975.595,-1005.66
860.268,1192.66
-860.268,-1192.66
802.456,1291.93
-802.456,-1291.93
754.827,1363.41
-754.827,-1363.41
672.134,1507.37
-672.134,-1507.37
557.066,1702.63
-557.066,-1702.63
256.851,1244.46
-256.851,-1244.46
-598.78,49.7166
598.78,-49.7166
-647.288,149.364
647.288,-149.364
5.01772,6.72317
-5.01772,-6.72317
10.0355,13.4463
-10.0355,-13.4463
15.0468,20.1609
-15.0468,-20.1609
20.0645,26.884
-20.0645,-26.884
25.0823,33.6072
-25.0823,-33.6072
30.0936,40.3217
-30.0936,-40.3217
35.1114,47.0448
-35.1114,-47.0448
40.1292,53.768
-40.1292,-53.768
45.1405,60.4825
-45.1405,-60.4825
50.1584,67.2056
-50.1584,-67.2056
55.1762,73.9287
-55.1762,-73.9287
60.1876,80.6432
-60.1876,-80.6432
-342.708,-636.961
342.708,636.961
93.4782,-379.247
-93.4782,379.247
591.411,283.375
-591.411,-283.375
849.448,632.432
-849.448,-632.432
948.121,767.159
-948.121,-767.159
1041.32,888.82
-1041.32,-888.82
970.584,998.948
-970.584,-998.948
855.257,1185.95
-855.257,-1185.95
797.444,1285.21
-797.444,-1285.21
749.816,1356.7
-749.816,-1356.7
667.122,1500.66
-667.122,-1500.66
552.055,1695.92
-552.055,-1695.92
251.84,1237.75
-251.84,-1237.75
-603.791,43.0021
603.791,-43.0021
-652.3,142.65
652.3,-142.65
5.01773,6.72316
-5.01773,-6.72316
10.029,13.4377
-10.029,-13.4377
15.0468,20.1609
-15.0468,-20.1609
20.0646,26.884
-20.0646,-26.884
25.0759,33.5985
-25.0759,-33.5985
30.0937,40.3217
-30.0937,-40.3217
35.1115,47.0448
-35.1115,-47.0448
40.1228,53.7593
-40.1228,-53.7593
45.1406,60.4824
-45.1406,-60.4824
50.1584,67.2056
-50.1584,-67.2056
55.1698,73.92
-55.1698,-73.92
-347.726,-643.685
347.726,643.685
88.4604,-385.97
-88.4604,385.97
586.393,276.651
-586.393,-276.651
844.43,625.709
-844.43,-625.709
943.104,760.436
-943.104,-760.436
1036.3,882.096
-1036.3,-882.096
965.566,992.225
-965.566,-992.225
850.239,1179.22
-850.239,-1179.22
792.427,1278.49
-792.427,-1278.49
744.798,1349.97
-744.798,-1349.97
662.105,1493.93
-662.105,-1493.93
547.037,1689.2
-547.037,-1689.2
246.822,1231.03
-246.822,-1231.03
-608.809,36.2789
608.809,-36.2789
-657.317,135.926
657.317,-135.926
5.01131,6.71454
-5.01131,-6.71454
10.0291,13.4377
-10.0291,-13.4377
15.0468,20.1608
-15.0468,-20.1608
